Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37706,717.777,250.6271347,191.9684373,1.305564281,0.642897372,38097,219.1090374,0.767317867,0.989736725,0.919689549,0.874243077,0.006646877,0.002395114,0.764300958,0.99784403,SEKER
69843,1006.281,386.3156069,232.0327908,1.664918159,0.799527019,70899,298.2060857,0.782116461,0.985105573,0.866750706,0.771923475,0.0055312,0.001211424,0.595865851,0.992067876,CALI
46063,829.889,312.4502211,189.7115169,1.646975504,0.794569225,46775,242.1760375,0.693981168,0.984778193,0.840469711,0.775086786,0.006783106,0.001510114,0.600759525,0.989436221,SIRA
49039,830.002,310.7796401,201.254755,1.544210173,0.761997263,49514,249.8767577,0.782096265,0.990406754,0.894526461,0.804031943,0.006337398,0.001633744,0.646467365,0.998281481,SIRA
46519,863.421,356.7518402,167.5166271,2.12965033,0.882900217,47189,243.3717945,0.75959309,0.985801776,0.784142548,0.682187916,0.007668949,0.001024547,0.465380353,0.991097423,HOROZ
30385,638.138,234.0248794,165.5446165,1.413666505,0.706833041,30690,196.6910866,0.743636809,0.990061909,0.937648128,0.840470839,0.007701987,0.002370681,0.706391231,0.998601622,DERMASON
49269,895.218,364.3993881,172.8833716,2.107775807,0.880291206,49821,250.4620513,0.609704485,0.988920335,0.772548938,0.687328408,0.007396119,0.001018218,0.47242034,0.995756164,HOROZ
28376,620.275,231.0659303,156.8254282,1.473395819,0.7344117,28702,190.0774719,0.718088875,0.988641906,0.926813785,0.822611415,0.008143006,0.002300083,0.67668954,0.99703154,DERMASON
38217,713.032,242.9114813,200.5515465,1.211217193,0.564232773,38593,220.5887479,0.75827381,0.990257301,0.94460103,0.908103424,0.006356111,0.002666321,0.824651829,0.998832473,SEKER
89832,1166.398,455.9064052,253.1646942,1.800829324,0.831650307,90594,338.1976564,0.784593214,0.991588847,0.829750266,0.741813786,0.0050751,0.000947991,0.550287693,0.990974214,CALI
27306,608.784,225.4924114,154.595717,1.458594169,0.727986314,27648,186.4593227,0.801491092,0.987630208,0.925851832,0.826898437,0.00825798,0.002381564,0.683761026,0.997329846,DERMASON
54195,918.682,377.2254274,183.4482511,2.056304299,0.873786713,54845,262.6846344,0.800375118,0.988148418,0.806935218,0.69635983,0.006960521,0.001009616,0.484917012,0.997136937,HOROZ
36458,731.111,283.698962,164.9206882,1.720214517,0.813672998,36979,215.4524711,0.679223489,0.985910922,0.857109025,0.759440463,0.007781528,0.001596686,0.576749817,0.992133409,HOROZ
65525,993.29,391.4727093,215.3432963,1.817900608,0.835108619,66623,288.8408232,0.707445315,0.983519205,0.834573839,0.737831313,0.005974402,0.001092201,0.544395047,0.989656087,CALI
90605,1257.955,448.3872967,261.2696053,1.716186221,0.812696409,93234,339.6496267,0.736769776,0.971802132,0.719501688,0.757491636,0.004948814,0.001005061,0.573793578,0.984736632,BARBUNYA
68656,988.425,384.5531182,228.0544213,1.686233996,0.805174838,69175,295.6611814,0.810100295,0.992497289,0.883081768,0.768843542,0.005601158,0.001207284,0.591120392,0.996767301,CALI
55706,957.611,403.6922677,176.230172,2.290710286,0.899682026,56402,266.3213887,0.598770342,0.987660012,0.76336736,0.659713871,0.007246836,0.000846741,0.435222392,0.99696841,HOROZ
67969,1047.928,423.4514863,205.9345679,2.056242867,0.873778626,68769,294.1782089,0.717275222,0.988366851,0.777781941,0.694715259,0.006230068,0.000895158,0.482629291,0.992403037,HOROZ
40538,762.218,294.3286146,176.3989765,1.668539242,0.800504586,40996,227.1884343,0.825117036,0.988828178,0.876826731,0.77188701,0.007260561,0.001589882,0.595809556,0.994131625,SIRA
48842,874.559,349.7882022,178.491769,1.959688136,0.860005196,49513,249.3743488,0.618683894,0.986448004,0.80246311,0.712929559,0.007161627,0.001141243,0.508268557,0.99604786,HOROZ
75515,1109.067,396.8985137,243.9247174,1.627135281,0.7888568,76863,310.078513,0.792350874,0.982462303,0.771485067,0.781253903,0.00525589,0.001207799,0.610357661,0.993134485,BARBUNYA
30857,642.562,236.0944526,167.0391418,1.41340796,0.706703521,31124,198.2128972,0.757971014,0.991421411,0.939146809,0.839549151,0.007651245,0.002344749,0.704842777,0.996230391,DERMASON
39009,729.679,265.6924554,187.3118344,1.418449914,0.709212342,39413,222.8627412,0.766084053,0.989749575,0.920684828,0.83879966,0.006811055,0.002079827,0.703584869,0.997999897,SIRA
49464,837.86,316.553254,200.3609223,1.579915137,0.774196445,50060,250.9572092,0.740434705,0.988094287,0.885433976,0.792780381,0.00639967,0.001559369,0.628500732,0.99297782,SIRA
72197,1075.301,422.6091447,219.6443657,1.92406094,0.854328104,73133,303.189834,0.818857182,0.9872014,0.78463724,0.717423742,0.005853555,0.000956539,0.514696826,0.990308058,HOROZ
46343,784.808,280.3904973,210.8225172,1.329983633,0.659289772,46736,242.9109718,0.776733038,0.991591065,0.945512262,0.866330971,0.006050331,0.002102298,0.750529351,0.998191753,SEKER
54358,923.33,326.4177656,214.2647816,1.523431724,0.754401954,55744,263.0793705,0.714043638,0.975136338,0.80123413,0.805959106,0.006004963,0.001562939,0.64957008,0.989575667,BARBUNYA
23740,566.508,205.0815284,147.4884517,1.39049211,0.694834318,24021,173.8582951,0.745228528,0.988301903,0.929562262,0.847752094,0.008638649,0.002752334,0.718683613,0.999323894,DERMASON
190728,1696.174,665.988505,368.9420171,1.805130547,0.832532268,192377,492.7904543,0.83665475,0.991428289,0.833073875,0.739938378,0.003491823,0.000645675,0.547508804,0.988324866,BOMBAY
63470,1010.976,421.4157199,193.4167283,2.178796651,0.88845231,64320,284.2754191,0.776448424,0.986784826,0.780363002,0.674572413,0.006639605,0.000848079,0.455047941,0.991456929,HOROZ
67686,1044.47,368.6010689,234.2025027,1.573856234,0.772197935,69063,293.5651407,0.708383046,0.980061683,0.77968068,0.796430519,0.005445751,0.001351541,0.634301572,0.998299483,BARBUNYA
32620,657.383,237.1041582,175.3426743,1.352233044,0.673137332,32951,203.7966485,0.757617986,0.989954781,0.948542693,0.859523722,0.007268674,0.002447183,0.738781029,0.999004119,DERMASON
72814,1044.679,404.7696557,232.095506,1.743978859,0.819274546,74247,304.4826173,0.736097211,0.980699557,0.83841497,0.752236767,0.005558954,0.001097971,0.565860154,0.986848146,CALI
49735,852.55,323.6828807,195.9569136,1.651806383,0.795923029,50256,251.6437338,0.695399888,0.989633079,0.859868954,0.777439119,0.006508151,0.00146657,0.604411584,0.998370913,SIRA
41838,793.242,301.2973987,182.0390145,1.655125411,0.796844971,42690,230.8025045,0.694072563,0.980042164,0.835544102,0.766028865,0.007201525,0.001529624,0.586800223,0.97122796,SIRA
26188,600.051,219.927009,152.614971,1.441057896,0.720037991,26495,182.6022924,0.772872152,0.988412908,0.913978266,0.83028589,0.008398007,0.002461879,0.689374659,0.993428796,DERMASON
62626,993.13,363.8432009,219.8378372,1.655052677,0.796824837,63602,282.3790002,0.768483183,0.984654571,0.797907111,0.776100802,0.005809779,0.001300205,0.602332456,0.996891943,BARBUNYA
28753,622.095,226.5597708,162.0600369,1.397999008,0.698809228,29065,191.3359784,0.736425571,0.98926544,0.933640337,0.844527595,0.007879518,0.002472491,0.713226859,0.997090441,DERMASON
38681,739.78,285.0427095,173.1679229,1.646047979,0.794307665,39107,221.9238131,0.702499001,0.98910681,0.888182854,0.778563372,0.007369063,0.001670198,0.606160924,0.997769965,DERMASON
58484,956.166,381.8160612,196.8159092,1.939965437,0.85690576,59456,272.8811857,0.6583293,0.983651776,0.803859853,0.714692789,0.006528556,0.00105069,0.510785783,0.990906765,HOROZ
70983,1026.807,391.9138724,231.7010186,1.691463744,0.806522115,71829,300.629943,0.75911152,0.988222027,0.846031577,0.767081658,0.005521236,0.001179186,0.58841427,0.995281404,CALI
51380,899.321,368.2354517,179.5944701,2.050371882,0.873002125,52117,255.7714758,0.783088459,0.985858741,0.798315377,0.694586777,0.007166903,0.001029005,0.482450791,0.989203537,HOROZ
82553,1115.776,438.2728412,241.1100056,1.817729795,0.835074567,83452,324.2063296,0.813843211,0.98922734,0.833275654,0.739736299,0.005308987,0.000980616,0.547209792,0.994679544,CALI
37423,720.829,265.9007566,179.8417138,1.478526594,0.736581302,37870,218.2852342,0.793364427,0.988196462,0.905073736,0.820927466,0.007105276,0.001990581,0.673921904,0.996411457,DERMASON
48429,858.493,324.6308613,191.9225005,1.691468486,0.80652333,49606,248.3177761,0.774727648,0.976273031,0.825737197,0.764923504,0.006703233,0.001415585,0.585107967,0.989691688,SIRA
49409,836.728,316.9601728,199.0834079,1.592097383,0.778130788,49869,250.8176482,0.724440274,0.990775833,0.886844187,0.791322285,0.006415029,0.001551644,0.626190959,0.996956987,SIRA
64531,980.585,386.0373463,215.9650235,1.787499383,0.828870342,65443,286.6416248,0.76415072,0.986064209,0.843349842,0.742523042,0.0059822,0.00112171,0.551340468,0.985520747,CALI
26188,605.99,224.4703846,149.3587083,1.502894523,0.746502429,26585,182.6022924,0.74342815,0.985066767,0.89615118,0.813480552,0.008571498,0.002315395,0.661750609,0.994541365,DERMASON
34930,698.5,265.7952771,167.612051,1.585776652,0.776103272,35388,210.8892062,0.761599512,0.98705776,0.899654235,0.793427214,0.00760937,0.001860188,0.629526744,0.998288812,DERMASON
52710,872.7,326.0393835,207.3994495,1.572035916,0.77159197,53280,259.0607195,0.677419355,0.989301802,0.869706925,0.794568793,0.006185532,0.001520838,0.631339567,0.992488475,SIRA
30519,629.727,212.9967551,182.7372038,1.165590535,0.513759558,30847,197.1243203,0.770681818,0.989366875,0.967109244,0.925480392,0.006979152,0.003158285,0.856513956,0.99834456,SEKER
40110,788.776,324.1950783,158.7281502,2.042454838,0.871943275,40762,225.9859246,0.624532885,0.98400471,0.810130812,0.697067722,0.00808265,0.001177154,0.485903409,0.992435768,HOROZ
45817,862.123,333.4589204,175.9104731,1.895617211,0.849534747,46654,241.5284998,0.757932175,0.982059416,0.774636667,0.724312606,0.007278061,0.001235662,0.524628752,0.994495292,HOROZ
39812,751.526,284.4449973,178.767467,1.591145202,0.777827236,40221,225.1448706,0.795603517,0.989831183,0.885800333,0.791523397,0.007144705,0.001729892,0.626509288,0.996867248,SIRA
44670,798.584,301.3237086,191.0019126,1.577595242,0.773434564,45430,238.4860802,0.74624123,0.983270966,0.880206573,0.791461387,0.00674555,0.001632736,0.626411127,0.988223213,SIRA
34102,681.596,245.146993,177.5113487,1.381021522,0.689693237,34442,208.3746985,0.783197832,0.990128332,0.922434734,0.849998998,0.00718864,0.002314729,0.722498297,0.997785698,DERMASON
34790,701.516,257.0292429,173.3050263,1.483103222,0.738492307,35175,210.4661582,0.805697082,0.989054726,0.888360278,0.818841295,0.007388021,0.002048834,0.670501067,0.994422293,DERMASON
26930,606.008,216.3814134,158.8763773,1.361948309,0.678887552,27253,185.1711126,0.723457984,0.988148094,0.921487615,0.855762562,0.008034958,0.002658132,0.732329562,0.997395008,DERMASON
45407,835.028,341.11958,170.1408075,2.004925126,0.866733378,46053,240.4453951,0.639085151,0.985972684,0.818334002,0.70487128,0.007512489,0.001143939,0.496843522,0.99613406,HOROZ
40751,770.797,295.0184998,176.403116,1.672410933,0.801541485,41228,227.7845137,0.732088962,0.988430193,0.861922272,0.772102474,0.00723954,0.00158705,0.596142231,0.996994785,SIRA
27628,616.948,231.2366541,152.7942361,1.513385976,0.75058847,28090,187.5554908,0.725830181,0.983552866,0.912141447,0.811097581,0.008369649,0.002234495,0.657879286,0.995625286,DERMASON
79223,1179.638,390.4522828,258.8339865,1.508504691,0.748700763,80831,317.6001518,0.721107197,0.980106642,0.715424222,0.813416046,0.004928522,0.001330906,0.661645663,0.998095587,BARBUNYA
52025,908.41,371.8667481,181.5221973,2.048602065,0.8727666,53596,257.3718852,0.618241236,0.970688111,0.792242507,0.692107822,0.007147847,0.001011696,0.479013238,0.981307508,HOROZ
32216,660.801,247.121501,166.3037032,1.485965112,0.739675864,32541,202.5307018,0.711013021,0.990012599,0.927128854,0.819559209,0.007670769,0.002134716,0.671677297,0.99808903,DERMASON
32145,669.928,250.6830123,163.6876312,1.531471929,0.757386714,32461,202.3074026,0.734105234,0.990265241,0.900050826,0.807024779,0.007798507,0.00204051,0.651288994,0.997430813,DERMASON
45541,805.243,294.2790429,197.3356271,1.491261599,0.741843407,46073,240.7999213,0.711522537,0.988453107,0.882589,0.81827071,0.006461849,0.001787,0.669566955,0.998499488,SIRA
42892,776.661,277.8206482,198.3588253,1.400596357,0.700164483,43478,233.691657,0.714616551,0.986521919,0.893558861,0.841160146,0.006477214,0.002000243,0.707550391,0.990992501,SIRA
71456,1005.776,374.7846255,244.4125876,1.533409671,0.758097312,72262,301.6299138,0.801552492,0.988846143,0.887658731,0.804808664,0.005244971,0.001357355,0.647716986,0.99321549,BARBUNYA
74367,1073.76,407.2304241,233.0212942,1.747610344,0.820107183,75422,307.7125367,0.675572311,0.986012039,0.810542298,0.755622661,0.005475956,0.001101183,0.570965606,0.997825398,BARBUNYA
42708,834.59,350.3686076,155.8022835,2.248802775,0.895688984,43198,233.1898679,0.809599636,0.988656882,0.77050018,0.665555826,0.008203817,0.000992964,0.442964557,0.996139925,HOROZ
48238,845.75,326.2513188,189.292724,1.723528047,0.814470308,48905,247.8276198,0.711495914,0.986361313,0.847452069,0.759621818,0.006763367,0.001389097,0.577025306,0.994519299,SIRA
67031,977.642,370.5708826,232.0351282,1.597046471,0.779697919,67944,292.1412671,0.741624624,0.986562463,0.881304243,0.788354619,0.005528351,0.001317231,0.621503006,0.992569182,CALI
75606,1066.561,412.4698493,234.249191,1.760816537,0.823084906,76371,310.2652881,0.800707447,0.989983109,0.835208158,0.752213255,0.005455517,0.001077407,0.565824782,0.996313632,CALI
26301,598.718,219.6213659,152.9545788,1.435860028,0.71760851,26571,182.9958285,0.797386612,0.989838546,0.922013957,0.833233268,0.008350305,0.002482839,0.69427768,0.996885569,DERMASON
41753,761.164,291.080237,182.9341738,1.591174743,0.777836664,42126,230.5679308,0.769739874,0.991145611,0.905609709,0.792111251,0.006971481,0.001692971,0.627440235,0.998367054,DERMASON
33143,687.482,249.2817602,169.8214722,1.467904836,0.732057291,33621,205.4238989,0.77745719,0.985782695,0.881209189,0.824063095,0.0075214,0.00213954,0.679079985,0.996824793,DERMASON
53775,888.483,356.1336787,193.1511112,1.843808594,0.840149007,54244,261.6647789,0.643819216,0.991353882,0.856036018,0.734737529,0.006622663,0.001190533,0.539839236,0.995360222,HOROZ
49253,869.377,355.0271231,176.9677639,2.006168329,0.86691117,49835,250.4213795,0.781942592,0.988321461,0.818891305,0.705358445,0.007208233,0.001100647,0.497530536,0.998130004,HOROZ
42297,740.845,250.1523381,215.6234382,1.160135189,0.506961821,42628,232.0651051,0.766027963,0.992235151,0.968422165,0.927695127,0.005914186,0.002702065,0.860618249,0.998433515,SEKER
34131,668.091,224.3380186,193.8042127,1.157549753,0.503674085,34473,208.4632795,0.770625423,0.990079192,0.960920889,0.929237411,0.006572852,0.003023015,0.863482166,0.999523568,SEKER
46828,779.434,268.1653772,222.5908282,1.204745853,0.557688109,47157,244.1787489,0.797208035,0.993023305,0.968627469,0.910552851,0.005726603,0.002428273,0.829106495,0.998862612,SEKER
44174,800.778,290.3858048,194.711052,1.491367859,0.741886592,44788,237.1583514,0.691948622,0.986290971,0.865669915,0.816700911,0.006573681,0.001804017,0.667000379,0.994742927,SIRA
33529,677.851,253.4334193,169.8920332,1.491732216,0.742034582,33971,206.6166709,0.737744235,0.986988902,0.916984475,0.815270028,0.007558633,0.002059818,0.664665219,0.99150252,DERMASON
61988,969.081,359.1672822,220.6176598,1.628007851,0.789113314,62965,280.9369554,0.701864831,0.984483443,0.829463597,0.782189719,0.005794142,0.00133788,0.611820756,0.996048994,BARBUNYA
165855,1538.592,578.1032529,367.622113,1.572547549,0.771762548,167630,459.5357926,0.784889499,0.989411203,0.88042323,0.794902624,0.003485594,0.000858445,0.631870182,0.993645905,BOMBAY
94415,1207.294,481.0232314,252.9364026,1.901755645,0.85058974,96363,346.7173368,0.735176173,0.979784772,0.814000697,0.720791251,0.005094776,0.000848287,0.519540028,0.98803818,CALI
91565,1153.995,453.3610781,259.4846038,1.747159837,0.820004217,92497,341.4442545,0.785291595,0.989923998,0.864035347,0.753139762,0.004951249,0.000982645,0.567219501,0.991023131,CALI
62077,1010.414,392.3739397,209.5070806,1.872843336,0.845517638,65406,281.1385623,0.771698864,0.949102529,0.764085353,0.716506714,0.006320762,0.001027615,0.513381872,0.961483817,HOROZ
44113,754.12,258.9507321,217.1547026,1.192471215,0.544755896,44436,236.9945485,0.766702586,0.992731119,0.974755154,0.915210962,0.005870168,0.002540476,0.837611104,0.998827131,SEKER
48201,792.906,277.4665035,221.4105608,1.253176463,0.602694236,48558,247.732556,0.788216248,0.992647967,0.963435188,0.892837704,0.005756447,0.002256443,0.797159166,0.998981104,SEKER
45421,796.324,296.2785174,196.4576922,1.50810342,0.748544553,45854,240.4824596,0.699171849,0.990556985,0.900092091,0.811677005,0.006522941,0.00174645,0.65881956,0.993568031,SIRA
43305,778.579,255.2154301,216.4162888,1.179280134,0.530036322,43833,234.8140509,0.79191354,0.987954281,0.897723379,0.920062125,0.00589344,0.002605057,0.846514314,0.998277513,SEKER
44594,846.716,353.8563544,161.5875876,2.189873367,0.889647764,45211,238.2831179,0.745893687,0.986352879,0.781647171,0.673389399,0.007935066,0.001006457,0.453453283,0.993005267,HOROZ
35300,685.599,238.2169831,188.8076239,1.261691547,0.609759171,35640,212.0031979,0.767224516,0.990460157,0.943722302,0.88995837,0.006748356,0.002611299,0.7920259,0.999292383,SEKER
33731,671.696,231.1720126,186.1264562,1.242015871,0.593081148,34073,207.2381313,0.803214668,0.989962727,0.939493017,0.896467219,0.006853399,0.002730382,0.803653475,0.998150371,SEKER
37800,726.658,280.3828687,172.4063531,1.626290817,0.788608075,38201,219.3819837,0.816979338,0.989502893,0.899583633,0.782437189,0.007417536,0.001714894,0.612207955,0.995628176,DERMASON
67044,981.016,376.8722117,228.2517453,1.651125213,0.795732996,67723,292.1695946,0.800401132,0.989973864,0.87542229,0.775248441,0.005621267,0.0012525,0.601010146,0.992343005,CALI
35955,693.613,253.6640629,180.8837375,1.402359694,0.701078793,36295,213.9610428,0.776582648,0.990632319,0.93914945,0.843481888,0.007055043,0.002202837,0.711461696,0.997725207,SEKER
52660,866.059,328.3550412,205.6149049,1.596941823,0.779664965,53405,258.9378196,0.804989529,0.986049995,0.882258316,0.788590967,0.006235379,0.001487475,0.621875714,0.993099337,SIRA
71540,1034.456,401.2763801,231.4388537,1.733833251,0.816915952,72721,301.8071521,0.8225825,0.983759849,0.840107291,0.752117909,0.005609119,0.00110718,0.565681349,0.980797133,CALI
29602,651.461,239.0421845,158.1333836,1.511649084,0.749919413,30002,194.1402509,0.730426629,0.986667555,0.876504349,0.812158955,0.008075204,0.002167192,0.659602169,0.997087015,DERMASON
